232.15,905960,1078.3,0.00092735,83075,83915,400.55,916.69,1839.1,831.72,-1.07E-07,0.00015226,0.14717,0.013351,23.532,0.042496,357990,396490,1747,730.16,1079.7,221.16,0.000022284,0.000011993,0.012842
232.65,922260,1076.6,0.00092889,83981,84838,404.46,916.46,1841.6,828.52,-1.04E-07,0.00015131,0.14659,0.013247,23.945,0.041763,358120,396640,1744.7,731.81,1083.9,221.15,0.000022154,0.000012026,0.012894
233.15,938780,1074.8,0.00093044,84889,85763,408.36,916.23,1844.2,825.32,-1.01E-07,0.00015036,0.14602,0.013144,24.364,0.041045,358260,396790,1742.4,733.47,1088.1,221.13,0.000022025,0.000012059,0.012945
233.65,955520,1073,0.000932,85798,86689,412.26,916,1846.7,822.12,-9.82E-08,0.00014943,0.14544,0.01304,24.788,0.040342,358380,396930,1740.1,735.12,1092.4,221.11,0.000021897,0.000012092,0.012998
234.15,972470,1071.2,0.00093357,86708,87616,416.16,915.78,1849.4,818.91,-9.52E-08,0.0001485,0.14486,0.012937,25.219,0.039653,358510,397070,1737.8,736.78,1096.8,221.08,0.000021771,0.000012125,0.01305
234.65,989650,1069.4,0.00093514,87618,88544,420.05,915.56,1852,815.71,-9.22E-08,0.00014758,0.14429,0.012833,25.655,0.038979,358640,397210,1735.5,738.44,1101.1,221.06,0.000021647,0.000012159,0.013103
235.15,1007100,1067.5,0.00093673,88530,89473,423.94,915.34,1854.7,812.5,-8.92E-08,0.00014666,0.14371,0.01273,26.098,0.038318,358760,397350,1733.2,740.11,1105.6,221.03,0.000021523,0.000012192,0.013156
235.65,1024700,1065.7,0.00093833,89443,90404,427.82,915.13,1857.4,809.3,-8.61E-08,0.00014576,0.14314,0.012627,26.546,0.03767,358890,397490,1730.9,741.77,1110,221,0.000021401,0.000012226,0.01321
236.15,1042500,1063.9,0.00093994,90357,91337,431.7,914.92,1860.2,806.09,-8.30E-08,0.00014486,0.14256,0.012524,27.001,0.037036,359010,397620,1728.7,743.44,1114.6,220.97,0.00002128,0.000012259,0.013264
236.65,1060600,1062.1,0.00094156,91272,92270,435.58,914.72,1863,802.87,-7.98E-08,0.00014397,0.14199,0.012422,27.462,0.036414,359130,397750,1726.4,745.11,1119.1,220.93,0.00002116,0.000012293,0.013318
237.15,1078900,1060.2,0.00094319,92187,93205,439.45,914.52,1865.9,799.66,-7.66E-08,0.00014308,0.14142,0.012319,27.929,0.035805,359240,397880,1724.2,746.78,1123.7,220.9,0.000021041,0.000012327,0.013372
